epoch,loss,val_loss
0,0.38232673009236656,0.7652601003646851
1,0.33416999379793805,0.6165561676025391
2,0.2689342717329661,0.4227200150489807
3,0.18769876956939696,0.20740021765232086
4,0.09417242010434469,0.046331651508808136
5,0.02494119976957639,0.04428241029381752
6,0.023531945298115413,0.11821958422660828
7,0.027689136440555255,0.07516031712293625
8,0.011809429991990328,0.019364940002560616
9,0.005024841365714868,0.004550899378955364
10,0.00792059674859047,0.00452516321092844
11,0.00884799932440122,0.004487698432058096
12,0.0067490449485679465,0.006903145462274551
13,0.004764926650871833,0.013163031078875065
14,0.004341503279283643,0.01776479184627533
15,0.004385485624273618,0.01731313206255436
16,0.004017363861203193,0.012734109535813332
17,0.0035309122099230687,0.008706837892532349
18,0.0035244384159644443,0.006170187145471573
19,0.003331605655451616,0.0065355319529771805
20,0.003123024587209026,0.007366228848695755
21,0.002939516523232063,0.008466736413538456
22,0.00282866262520353,0.009434347972273827
23,0.002713894611224532,0.00940944254398346
24,0.002606548291320602,0.008129317313432693
25,0.002452511542166273,0.007598399184644222
26,0.0023782999798034627,0.006896473467350006
27,0.0022671960604687532,0.007176240906119347
28,0.0021406262026478847,0.00696353567764163
29,0.002046157062674562,0.006718339864164591
30,0.0019515690238525471,0.006483376957476139
31,0.0018685418957223494,0.006654437631368637
32,0.0017832495893041294,0.0061701275408267975
33,0.0016998773052667579,0.006073404103517532
34,0.0016074862020711105,0.005993799772113562
35,0.001548459039380153,0.006068402901291847
36,0.0014644485355044404,0.0054898373782634735
37,0.0013879530675088366,0.005103620700538158
38,0.0013184731903796395,0.004971009213477373
39,0.001262669040200611,0.004786713980138302
40,0.0011856048135086895,0.004742841236293316
41,0.001126835933731248,0.0047906506806612015
42,0.001078979449812323,0.004617386497557163
43,0.0010161168330038587,0.004362727515399456
44,0.0009727776205788057,0.004326312802731991
45,0.000908666201091061,0.0043680076487362385
46,0.0008652051949563126,0.004264857620000839
47,0.0008231489919126034,0.004294742364436388
48,0.0007782316844289501,0.003979065455496311
49,0.000741688748045514,0.0037317927926778793
50,0.0007028718323757251,0.0036173893604427576
51,0.0006659922228815655,0.0034216882195323706
52,0.0006274857888153444,0.0034190842416137457
53,0.0005924041576993962,0.003335366491228342
54,0.0005649741700229546,0.003337462665513158
55,0.0005347694561351091,0.0030967751517891884
56,0.0005018574612525602,0.0029891417361795902
57,0.0004808121050397555,0.0028546417597681284
58,0.00045554661191999913,0.002859226893633604
59,0.0004317982044691841,0.002847683848813176
60,0.00040850894098790985,0.002806777134537697
61,0.00039102591302556295,0.002654939889907837
62,0.0003673940799975147,0.0025996051263064146
63,0.00035306039305093385,0.002464968478307128
64,0.000332977626627932,0.0024529388174414635
65,0.0003172904932095359,0.0024353854823857546
66,0.0003024787079387655,0.0023114695213735104
67,0.0002876234958724429,0.0022867105435580015
68,0.00027358444252361855,0.0021979310549795628
69,0.0002615251209742079,0.002140569966286421
70,0.0002508904474476973,0.0020076739601790905
71,0.00024249848017158607,0.002016049111261964
72,0.0002297340591515725,0.0019327467307448387
73,0.0002190198574680835,0.0019268158357590437
74,0.00021148815479439995,0.0018772355979308486
75,0.00020360477501526474,0.0017522963462397456
76,0.00019523627318752309,0.0017779222689568996
77,0.0001881714842359846,0.0017305543879047036
78,0.00018049273979462062,0.0016838075825944543
79,0.00017457115318393336,0.0016701272688806057
80,0.0001682723513416325,0.0017068478045985103
81,0.00016547737274474154,0.0017350749112665653
82,0.00015836417927251508,0.001588474027812481
83,0.0001540099784809475,0.0015034957323223352
84,0.00014873445325065405,0.001481808489188552
85,0.0001463516236981377,0.0014481940306723118
86,0.000140779545957533,0.0014288388192653656
87,0.00013679204566869886,0.0014277421869337559
88,0.00013392514859636624,0.0014239174779504538
89,0.00013225972167371463,0.001454984419979155
90,0.00012800653203157709,0.0013941469369456172
91,0.00012405463639879598,0.0013602140825241804
92,0.00012153181936203812,0.0012887518387287855
93,0.00011936182369633267,0.0012526351492851973
94,0.00011656476320543637,0.0012535975547507405
95,0.00011590926733333618,0.0012954402482137084
96,0.00011245430117317786,0.001260991906747222
97,0.00011031173441248636,0.0012608605902642012
98,0.00010783278945988664,0.0012256621848791838
99,0.00010796822607517242,0.0011252430267632008
100,0.00010684305501248066,0.0011018550721928477
101,0.00010265296781047558,0.0011654018890112638
102,0.00010317520548899969,0.0012599920155480504
103,0.00010322025676335518,0.0011894681956619024
104,9.914785599297223e-05,0.0011270807590335608
105,9.750143896477917e-05,0.0011155364336445928
106,9.60330920255122e-05,0.0010968678398057818
107,9.542208717903123e-05,0.0011028931476175785
108,9.41197252056251e-05,0.0010862513445317745
109,9.352395669945205e-05,0.0010379020823165774
110,9.259144183791553e-05,0.0010355301201343536
111,9.070177475223318e-05,0.0010142580140382051
112,9.098219476679029e-05,0.0009953757980838418
113,8.894163717438156e-05,0.0010073374724015594
114,8.816967844419803e-05,0.00099387695081532
115,8.734218912043919e-05,0.0010318695567548275
116,8.687887602718548e-05,0.001076212152838707
117,8.572666702093557e-05,0.0010441099293529987
118,8.468090842749613e-05,0.0009654323803260922
119,8.489184595722084e-05,0.0009423926239833236
120,8.358405175385996e-05,0.0009620824130252004
121,8.21731417090632e-05,0.0009666068945080042
122,8.128878544084727e-05,0.0009586617234162986
123,8.138878620229661e-05,0.0009748241282068193
124,7.950998503171528e-05,0.0009413235820829868
125,7.913283285840103e-05,0.0008997864788398147
126,7.934893073979765e-05,0.0008959616534411907
127,7.830825731313477e-05,0.0009592954302206635
128,7.710331410635263e-05,0.0009609931148588657
129,7.645968823150421e-05,0.0008951610652729869
130,7.564334858519335e-05,0.0008817478083074093
131,7.56124805775471e-05,0.000873860321007669
132,7.499243559626242e-05,0.0009200212662108243
133,7.37847265554592e-05,0.0009009457426145673
134,7.290857756743207e-05,0.0009081708267331123
135,7.209125760709867e-05,0.0008871591999195516
136,7.137655920814723e-05,0.0008448398439213634
137,7.111745071597397e-05,0.0008718554745428264
138,7.024097285466269e-05,0.0008672180119901896
139,6.952708596751715e-05,0.0008671787800267339
140,6.895274491398595e-05,0.0008755469461902976
141,6.872355758484143e-05,0.0008571733487769961
142,6.790101760998369e-05,0.00091199652524665
143,6.62511445019239e-05,0.0008656190475448966
144,6.57851485205659e-05,0.0008277564193122089
145,6.591227914517124e-05,0.0008535674423910677
146,6.616600876441225e-05,0.0007991507882252336
147,6.530378547419484e-05,0.0008446573046967387
148,6.258694350738855e-05,0.0008649842347949743
149,6.34968406908835e-05,0.000876221340149641
150,6.232735856125752e-05,0.0008173305541276932
151,6.150922902937357e-05,0.0008197611896321177
152,6.117627272033133e-05,0.0008160131983458996
153,5.9721001889556646e-05,0.0008209289517253637
154,5.984883015723123e-05,0.0008324779337272048
155,5.9115059169319766e-05,0.0008181495359167457
156,5.841534536254282e-05,0.0008037589723244309
157,5.890888423891738e-05,0.0008462778059765697
158,5.760743782351104e-05,0.0008102174615487456
159,5.7015035902926074e-05,0.0007961320225149393
160,5.7835839349233235e-05,0.0007499136845581234
161,5.7225005972820026e-05,0.000804107345174998
162,5.5750250855150325e-05,0.0008122053695842624
163,5.5710763990646225e-05,0.0007717089029029012
